"","STATION_NUMBER","STATION_NAME","PROV_TERR_STATE_LOC","HYD_STATUS","REAL_TIME","LATITUDE","LONGITUDE","station_tz","standard_offset","OlsonName"
"6674","08MH130","SUMAS RIVER NEAR B.C. HYDRO RAILWAY BRIDGE","BC","DISCONTINUED",FALSE,49.0158309936523,-122.215560913086,"America/Vancouver",-8,"Etc/GMT+8"
"6675","08MH131","SUMAS RIVER ABOVE PUMPHOUSE","BC","DISCONTINUED",FALSE,49.1144409179688,-122.110832214355,"America/Vancouver",-8,"Etc/GMT+8"
"6676","08MH133","SUMAS RIVER AT MCDERMOT ROAD","BC","DISCONTINUED",FALSE,49.0755615234375,-122.162216186523,"America/Vancouver",-8,"Etc/GMT+8"
"6677","08MH134","UNNAMED CREEK AT 114 AVENUE, WHALLEY","BC","DISCONTINUED",FALSE,49.2097206115723,-122.851936340332,"America/Vancouver",-8,"Etc/GMT+8"
"6678","08MH138","HAIRSINE CREEK NEAR THE MOUTH","BC","DISCONTINUED",FALSE,49.190559387207,-122.375,"America/Vancouver",-8,"Etc/GMT+8"
"6679","08MH139","HYDE CREEK AT DE BOVILLE SLOUGH","BC","DISCONTINUED",FALSE,49.2833290100098,-122.736671447754,"America/Vancouver",-8,"Etc/GMT+8"
"6680","08MH145","DOWNES CREEK NEAR CLEARBROOK","BC","DISCONTINUED",FALSE,49.0747184753418,-122.325561523438,"America/Vancouver",-8,"Etc/GMT+8"
"6681","08MH146","RICHMOND LANDFILL OUTFALL","BC","DISCONTINUED",FALSE,49.1624984741211,-123.044441223145,"America/Vancouver",-8,"Etc/GMT+8"
"6682","08MH148","ALOUETTE LAKE FOREBAY","BC","DISCONTINUED",FALSE,49.2872200012207,-122.484443664551,"America/Vancouver",-8,"Etc/GMT+8"
"6683","08MH150","NORRISH CREEK ABOVE ROSE CREEK","BC","DISCONTINUED",FALSE,49.2397193908691,-122.127220153809,"America/Vancouver",-8,"Etc/GMT+8"
"6684","08MH151","RICHMOND LANDFILL OUTFALL SITE 2","BC","DISCONTINUED",FALSE,49.1480598449707,-123.045829772949,"America/Vancouver",-8,"Etc/GMT+8"
"6685","08MH152","BERTRAND CREEK AT INTERNATIONAL BOUNDARY","BC","ACTIVE",FALSE,49.0023918151855,-122.523399353027,"America/Vancouver",-8,"Etc/GMT+8"
"6686","08MH153","FISHTRAP CREEK AT INTERNATIONAL BOUNDARY","BC","ACTIVE",FALSE,49.0023307800293,-122.406959533691,"America/Vancouver",-8,"Etc/GMT+8"
"6687","08MH154","MAHOOD CREEK AT 144 STREET, SURREY","BC","DISCONTINUED",FALSE,49.146110534668,-122.821937561035,"America/Vancouver",-8,"Etc/GMT+8"
"6688","08MH156","PEPIN CREEK AT INTERNATIONAL BOUNDARY","BC","ACTIVE",FALSE,49.0036811828613,-122.471870422363,"America/Vancouver",-8,"Etc/GMT+8"
"6689","08MH157","LIUMCHEN CREEK NEAR THE MOUTH","BC","DISCONTINUED",FALSE,49.0777816772461,-121.917221069336,"America/Vancouver",-8,"Etc/GMT+8"
"6690","08MH163","FOLEY CREEK ABOVE FOLEY LAKE","BC","DISCONTINUED",FALSE,49.1527786254883,-121.538612365723,"America/Vancouver",-8,"Etc/GMT+8"
"6691","08MH166","CEDAR CREEK ABOVE THE MOUTH","BC","ACTIVE",FALSE,49.380989074707,-122.776847839355,"America/Vancouver",-8,"Etc/GMT+8"
"6692","08MH167","HAYWARD LAKE ABOVE RUSKIN DAM","BC","ACTIVE",FALSE,49.1979103088379,-122.407371520996,"America/Vancouver",-8,"Etc/GMT+8"
"6693","08NA001","BUGABOO CREEK NEAR SPILLIMACHEEN","BC","DISCONTINUED",FALSE,50.8772201538086,-116.378326416016,"America/Edmonton",-7,"Etc/GMT+7"
"6694","08NA004","COLUMBIA RIVER AT ATHALMER","BC","DISCONTINUED",FALSE,50.5155601501465,-116.018890380859,"America/Edmonton",-7,"Etc/GMT+7"
"6695","08NA005","HORSETHIEF CREEK NEAR WILMER","BC","DISCONTINUED",FALSE,50.5733299255371,-116.095558166504,"America/Edmonton",-7,"Etc/GMT+7"
"6696","08NA007","KICKING HORSE RIVER NEAR FIELD","BC","DISCONTINUED",FALSE,51.4183311462402,-116.440002441406,"America/Edmonton",-7,"Etc/GMT+7"
"6697","08NA008","KICKING HORSE RIVER AT NO. 2 TUNNEL","BC","DISCONTINUED",FALSE,51.4327812194824,-116.398612976074,"America/Edmonton",-7,"Etc/GMT+7"
"6698","08NA009","FORSTER CREEK NEAR WILMER","BC","DISCONTINUED",FALSE,50.5883293151855,-116.129173278809,"America/Edmonton",-7,"Etc/GMT+7"
"6699","08NA010","OTTERTAIL RIVER NEAR FIELD","BC","DISCONTINUED",FALSE,51.332218170166,-116.54972076416,"America/Edmonton",-7,"Etc/GMT+7"
"6700","08NA012","TOBY CREEK NEAR ATHALMER","BC","DISCONTINUED",FALSE,50.5108299255371,-116.043609619141,"America/Edmonton",-7,"Etc/GMT+7"
"6701","08NA014","DUTCH CREEK NEAR FAIRMONT HOT SPRINGS","BC","DISCONTINUED",FALSE,50.311939239502,-115.897499084473,"America/Edmonton",-7,"Etc/GMT+7"
"6702","08NA015","FIELD SPRING (NO. 1) NEAR FIELD","BC","DISCONTINUED",FALSE,51.3974990844727,-116.476936340332,"America/Edmonton",-7,"Etc/GMT+7"
"6703","08NA016","FIELD SPRING (NO. 2) NEAR FIELD","BC","DISCONTINUED",FALSE,51.3974990844727,-116.476936340332,"America/Edmonton",-7,"Etc/GMT+7"
"6704","08NA017","FIELD SPRING (NO. 3) NEAR FIELD","BC","DISCONTINUED",FALSE,51.3974990844727,-116.476936340332,"America/Edmonton",-7,"Etc/GMT+7"
"6705","08NA018","SINCLAIR CREEK AT RADIUM HOT SPRINGS","BC","DISCONTINUED",FALSE,50.6291694641113,-116.067222595215,"America/Edmonton",-7,"Etc/GMT+7"
"6706","08NA019","SHUSWAP CREEK NEAR ATHALMER","BC","DISCONTINUED",FALSE,50.5349998474121,-115.963333129883,"America/Edmonton",-7,"Etc/GMT+7"
"6707","08NA020","STODDART CREEK NEAR ATHALMER","BC","DISCONTINUED",FALSE,50.5683288574219,-115.991386413574,"America/Edmonton",-7,"Etc/GMT+7"
"6708","08NA021","LUXOR CREEK NEAR BRISCO","BC","DISCONTINUED",FALSE,50.7594413757324,-116.190002441406,"America/Edmonton",-7,"Etc/GMT+7"
"6709","08NA022","KINDERSLEY CREEK NEAR BRISCO","BC","DISCONTINUED",FALSE,50.7616691589355,-116.05249786377,"America/Edmonton",-7,"Etc/GMT+7"
"6710","08NA023","FRALING CREEK NEAR SPILLIMACHEEN","BC","DISCONTINUED",FALSE,50.901668548584,-116.336669921875,"America/Edmonton",-7,"Etc/GMT+7"
"6711","08NA024","WINDERMERE CREEK NEAR WINDERMERE","BC","DISCONTINUED",FALSE,50.4841690063477,-115.933891296387,"America/Edmonton",-7,"Etc/GMT+7"
"6712","08NA025","MALLARD CREEK NEAR PARSON","BC","DISCONTINUED",FALSE,51.0947189331055,-116.680282592773,"America/Edmonton",-7,"Etc/GMT+7"
"6713","08NA026","GOLDIE CREEK NEAR INVERMERE","BC","DISCONTINUED",FALSE,50.4697189331055,-116.049438476562,"America/Edmonton",-7,"Etc/GMT+7"
"6714","08NA028","QUINN CREEK NEAR CASTLEDALE","BC","DISCONTINUED",FALSE,51.0422210693359,-116.540557861328,"America/Edmonton",-7,"Etc/GMT+7"
"6715","08NA029","BIRCHLANDS CREEK NEAR GOLDEN","BC","DISCONTINUED",FALSE,51.1588897705078,-116.792503356934,"America/Edmonton",-7,"Etc/GMT+7"
"6716","08NA030","COOLSPRING CREEK NEAR FAIRMONT HOT SPRINGS","BC","DISCONTINUED",FALSE,50.3352813720703,-115.849998474121,"America/Edmonton",-7,"Etc/GMT+7"
"6717","08NA031","WARM SPRINGS CREEK NEAR FAIRMONT","BC","DISCONTINUED",FALSE,50.3291702270508,-115.837501525879,"America/Edmonton",-7,"Etc/GMT+7"
"6718","08NA034","WARM SPRINGS CREEK NEAR FAIRMONT (UPPER STATION)","BC","DISCONTINUED",FALSE,50.3291702270508,-115.837501525879,"America/Edmonton",-7,"Etc/GMT+7"
"6719","08NA035","WARM SPRINGS CREEK NEAR FAIRMONT (LOWER STATION)","BC","DISCONTINUED",FALSE,50.3291702270508,-115.837501525879,"America/Edmonton",-7,"Etc/GMT+7"
"6720","08NA036","BEARD CREEK NEAR PARSON","BC","DISCONTINUED",FALSE,51.0652809143066,-116.576942443848,"America/Edmonton",-7,"Etc/GMT+7"
"6721","08NA037","CARBONATE CREEK NEAR MCMURDO","BC","DISCONTINUED",FALSE,51.1430587768555,-116.739723205566,"America/Edmonton",-7,"Etc/GMT+7"
"6722","08NA038","HOGRANCH CREEK AT PARSON","BC","DISCONTINUED",FALSE,51.0688896179199,-116.634170532227,"America/Edmonton",-7,"Etc/GMT+7"
"6723","08NA039","MACAULAY CREEK NEAR EDGEWATER","BC","DISCONTINUED",FALSE,50.6972198486328,-116.086112976074,"America/Edmonton",-7,"Etc/GMT+7"
"6724","08NA041","HORSE CREEK NEAR GOLDEN","BC","DISCONTINUED",FALSE,51.2202796936035,-116.86222076416,"America/Edmonton",-7,"Etc/GMT+7"
"6725","08NA042","MCCREADY CREEK NEAR BRISCO","BC","DISCONTINUED",FALSE,50.7897186279297,-116.212501525879,"America/Edmonton",-7,"Etc/GMT+7"
"6726","08NA043","EAST SPRING CREEK NEAR WINDERMERE","BC","DISCONTINUED",FALSE,50.4519386291504,-115.963333129883,"America/Edmonton",-7,"Etc/GMT+7"
"6727","08NA045","COLUMBIA RIVER NEAR FAIRMONT HOT SPRINGS","BC","DISCONTINUED",FALSE,50.3236083984375,-115.862503051758,"America/Edmonton",-7,"Etc/GMT+7"
"6728","08NA046","SOLES CREEK NEAR GALENA","BC","DISCONTINUED",FALSE,50.957218170166,-116.407218933105,"America/Edmonton",-7,"Etc/GMT+7"
"6729","08NA047","CEDARED CREEK NEAR SPILLIMACHEEN","BC","DISCONTINUED",FALSE,50.9347190856934,-116.384437561035,"America/Edmonton",-7,"Etc/GMT+7"
"6730","08NA048","HATCH CREEK NEAR SPILLIMACHEEN","BC","DISCONTINUED",FALSE,50.9749984741211,-116.427780151367,"America/Edmonton",-7,"Etc/GMT+7"
"6731","08NA049","TEMPLETON RIVER NEAR BRISCO","BC","DISCONTINUED",FALSE,50.8349990844727,-116.318328857422,"America/Edmonton",-7,"Etc/GMT+7"
"6732","08NA050","SIXTY TWO MILE CREEK NEAR EDGEWATER","BC","DISCONTINUED",FALSE,50.7000007629395,-116.116668701172,"America/Edmonton",-7,"Etc/GMT+7"
"6733","08NA051","FRANCES CREEK NEAR WILMER","BC","DISCONTINUED",FALSE,50.6916694641113,-116.265830993652,"America/Edmonton",-7,"Etc/GMT+7"
"6734","08NA052","COLUMBIA RIVER NEAR EDGEWATER","BC","DISCONTINUED",FALSE,50.732780456543,-116.194442749023,"America/Edmonton",-7,"Etc/GMT+7"
"6735","08NA053","KICKING HORSE RIVER BELOW SHERBROOKE CREEK","BC","DISCONTINUED",FALSE,51.436939239502,-116.374443054199,"America/Edmonton",-7,"Etc/GMT+7"
"6736","08NA054","SUNLIGHT CREEK NEAR INVERMERE","BC","DISCONTINUED",FALSE,50.4702796936035,-116.094436645508,"America/Edmonton",-7,"Etc/GMT+7"
"6737","08NA055","GOLDIE CREEK (SOUTH FORK) NEAR INVERMERE","BC","DISCONTINUED",FALSE,50.4602813720703,-116.09610748291,"America/Edmonton",-7,"Etc/GMT+7"
"6738","08NA056","DRY GULCH CREEK NEAR RADIUM JUNCTION","BC","DISCONTINUED",FALSE,50.5869407653809,-116.033332824707,"America/Edmonton",-7,"Etc/GMT+7"
"6739","08NA057","WILMER CREEK NEAR WILMER","BC","DISCONTINUED",FALSE,50.5463905334473,-116.098327636719,"America/Edmonton",-7,"Etc/GMT+7"
"6740","08NA058","HOTSPRING CREEK NEAR FAIRMONT HOT SPRINGS","BC","DISCONTINUED",FALSE,50.3283309936523,-115.839172363281,"America/Edmonton",-7,"Etc/GMT+7"
"6741","08NA060","BRUCE CREEK NEAR WILMER","BC","DISCONTINUED",FALSE,50.5622215270996,-116.241111755371,"America/Edmonton",-7,"Etc/GMT+7"
"6742","08NA061","UNNAMED CREEK NEAR MCMURDO","BC","DISCONTINUED",FALSE,51.1155586242676,-116.714721679688,"America/Edmonton",-7,"Etc/GMT+7"
"6743","08NA062","MARION CREEK NEAR CANAL FLATS","BC","DISCONTINUED",FALSE,50.2125015258789,-115.885559082031,"America/Edmonton",-7,"Etc/GMT+7"
"6744","08NA063","MARION CREEK (WEST FORK) NEAR CANAL FLATS","BC","DISCONTINUED",FALSE,50.2119407653809,-115.886108398438,"America/Edmonton",-7,"Etc/GMT+7"
"6745","08NA067","BOWER CREEK NEAR THE MOUTH","BC","DISCONTINUED",FALSE,51.1977806091309,-116.849998474121,"America/Edmonton",-7,"Etc/GMT+7"
"6746","08NA068","PAGLIARO CREEK NEAR GOLDEN","BC","DISCONTINUED",FALSE,51.1977806091309,-116.853057861328,"America/Edmonton",-7,"Etc/GMT+7"
"6747","08NB001","BLAEBERRY RIVER NEAR GOLDEN","BC","DISCONTINUED",FALSE,51.4238891601562,-117.040557861328,"America/Edmonton",-7,"Etc/GMT+7"
"6748","08NB002","HOSPITAL CREEK NEAR GOLDEN","BC","DISCONTINUED",FALSE,51.3236083984375,-116.959167480469,"America/Edmonton",-7,"Etc/GMT+7"
"6749","08NB003","BEAVER RIVER NEAR ROGERS","BC","DISCONTINUED",FALSE,51.4872207641602,-117.490829467773,"America/Edmonton",-7,"Etc/GMT+7"
"6750","08NB004","EDELWEISS CREEK NEAR GOLDEN","BC","DISCONTINUED",FALSE,51.3250007629395,-116.973609924316,"America/Edmonton",-7,"Etc/GMT+7"
"6751","08NB006","COLUMBIA RIVER AT SURPRISE RAPIDS","BC","DISCONTINUED",FALSE,51.7713890075684,-117.686668395996,"America/Edmonton",-7,"Etc/GMT+7"
"6752","08NB009","HOSPITAL CREEK NORTH FORK NEAR GOLDEN","BC","DISCONTINUED",FALSE,51.3413887023926,-116.949722290039,"America/Edmonton",-7,"Etc/GMT+7"
"6753","08NB010","HOSPITAL CREEK ABOVE HOSPITAL CREEK NORTH FORK","BC","DISCONTINUED",FALSE,51.329719543457,-116.957778930664,"America/Edmonton",-7,"Etc/GMT+7"
"6754","08NB011","COLUMBIA RIVER AT BIG BEND HIGHWAY CROSSING","BC","DISCONTINUED",FALSE,52.1147193908691,-118.424438476562,"America/Edmonton",-7,"Etc/GMT+7"
"6755","08NB013","GOLD RIVER ABOVE BACHELOR CREEK","BC","DISCONTINUED",FALSE,51.6130599975586,-117.741111755371,"America/Edmonton",-7,"Etc/GMT+7"
"6756","08NB015","BLAEBERRY RIVER BELOW ENSIGN CREEK","BC","DISCONTINUED",FALSE,51.6547203063965,-116.742500305176,"America/Edmonton",-7,"Etc/GMT+7"
"6757","08NB018","CONNAUGHT CREEK ABOVE DIVERSION","BC","DISCONTINUED",FALSE,51.3055610656738,-117.516670227051,"America/Vancouver",-8,"Etc/GMT+8"
"6758","08NC001","WOOD RIVER NEAR DONALD","BC","DISCONTINUED",FALSE,52.1522216796875,-118.404441833496,"America/Edmonton",-7,"Etc/GMT+7"
"6759","08NC002","CANOE RIVER NEAR DONALD","BC","DISCONTINUED",FALSE,52.1891708374023,-118.453330993652,"America/Edmonton",-7,"Etc/GMT+7"
"6760","08NC003","CANOE RIVER NEAR VALEMOUNT","BC","DISCONTINUED",FALSE,52.7666702270508,-119.261672973633,"America/Vancouver",-8,"Etc/GMT+8"
"6761","08NC005","CAMP CREEK AT HIGHWAY NO. 5","BC","DISCONTINUED",FALSE,52.7336082458496,-119.267219543457,"America/Vancouver",-8,"Etc/GMT+8"
"6762","08ND001","AKOLKOLEX RIVER NEAR REVELSTOKE","BC","DISCONTINUED",FALSE,50.8244400024414,-118.02889251709,"America/Vancouver",-8,"Etc/GMT+8"
"6763","08ND002","COLUMBIA RIVER AT REVELSTOKE","BC","DISCONTINUED",FALSE,51.0080604553223,-118.219169616699,"America/Vancouver",-8,"Etc/GMT+8"
"6764","08ND003","ILLECILLEWAET RIVER NEAR REVELSTOKE","BC","DISCONTINUED",FALSE,50.9858283996582,-118.181671142578,"America/Vancouver",-8,"Etc/GMT+8"
"6765","08ND004","JORDAN RIVER NEAR REVELSTOKE","BC","DISCONTINUED",FALSE,51.0144386291504,-118.237777709961,"America/Vancouver",-8,"Etc/GMT+8"
"6766","08ND005","ILLECILLEWAET RIVER NEAR GLACIER","BC","DISCONTINUED",FALSE,51.2663917541504,-117.517776489258,"America/Vancouver",-8,"Etc/GMT+8"
"6767","08ND006","COLUMBIA RIVER AT TWELVE MILE FERRY","BC","DISCONTINUED",FALSE,50.8530616760254,-118.106666564941,"America/Vancouver",-8,"Etc/GMT+8"
"6768","08ND007","COLUMBIA RIVER ABOVE NAGLE CREEK","BC","DISCONTINUED",FALSE,52.0552787780762,-118.584167480469,"America/Edmonton",-7,"Etc/GMT+7"
"6769","08ND009","DOWNIE CREEK NEAR REVELSTOKE","BC","DISCONTINUED",FALSE,51.4769401550293,-118.425559997559,"America/Vancouver",-8,"Etc/GMT+8"
"6770","08ND011","COLUMBIA RIVER ABOVE STEAMBOAT RAPIDS","BC","DISCONTINUED",FALSE,51.0419387817383,-118.21305847168,"America/Vancouver",-8,"Etc/GMT+8"
"6771","08ND014","JORDAN RIVER ABOVE KIRKUP CREEK","BC","DISCONTINUED",FALSE,51.0444412231445,-118.269172668457,"America/Vancouver",-8,"Etc/GMT+8"
"6772","08ND015","MICA CREEK NEAR REVELSTOKE","BC","DISCONTINUED",FALSE,52.0113906860352,-118.567497253418,"America/Vancouver",-8,"Etc/GMT+8"
"6773","08ND016","WEST WOOLSEY CREEK AT SOURCE","BC","DISCONTINUED",FALSE,51.1338882446289,-118.036109924316,"America/Vancouver",-8,"Etc/GMT+8"
"6774","08ND017","KINBASKET LAKE AT MICA DAM","BC","ACTIVE",FALSE,52.0780601501465,-118.561668395996,"America/Edmonton",-7,"Etc/GMT+7"
"6775","08ND018","STITT CREEK AT THE MOUTH","BC","DISCONTINUED",FALSE,51.6594390869141,-118.104438781738,"America/Vancouver",-8,"Etc/GMT+8"
"6776","08ND019","KIRBYVILLE CREEK NEAR THE MOUTH","BC","DISCONTINUED",FALSE,51.6394386291504,-118.670562744141,"America/Vancouver",-8,"Etc/GMT+8"
"6777","08ND021","GREELEY CREEK ABOVE DIVERSION","BC","DISCONTINUED",FALSE,51.0097198486328,-118.060279846191,"America/Vancouver",-8,"Etc/GMT+8"
"6778","08ND022","DOLAN CREEK ABOVE DIVERSIONS","BC","DISCONTINUED",FALSE,50.9888916015625,-118.239723205566,"America/Vancouver",-8,"Etc/GMT+8"
"6779","08ND024","GREELEY CREEK NEAR THE MOUTH","BC","DISCONTINUED",FALSE,51.017219543457,-118.061111450195,"America/Vancouver",-8,"Etc/GMT+8"
"6780","08ND025","REVELSTOKE PROJECT OUTFLOW","BC","ACTIVE",FALSE,51.0444412231445,-118.197219848633,"America/Vancouver",-8,"Etc/GMT+8"
"6781","08NE001","INCOMAPPLEUX RIVER NEAR BEATON","BC","DISCONTINUED",FALSE,50.773609161377,-117.676666259766,"America/Vancouver",-8,"Etc/GMT+8"
"6782","08NE002","COLUMBIA RIVER AT CASTLEGAR","BC","DISCONTINUED",FALSE,49.332218170166,-117.675827026367,"America/Vancouver",-8,"Etc/GMT+8"
"6783","08NE003","COLUMBIA RIVER AT TRAIL","BC","DISCONTINUED",FALSE,49.0938911437988,-117.697776794434,"America/Vancouver",-8,"Etc/GMT+8"
"6784","08NE005","CARIBOU CREEK NEAR BURTON CITY","BC","DISCONTINUED",FALSE,49.9877815246582,-117.898612976074,"America/Vancouver",-8,"Etc/GMT+8"
"6785","08NE007","NAKUSP CREEK NEAR NAKUSP","BC","DISCONTINUED",FALSE,50.228889465332,-117.772499084473,"America/Vancouver",-8,"Etc/GMT+8"
"6786","08NE008","BEATON CREEK NEAR BEATON","BC","ACTIVE",FALSE,50.7344589233398,-117.729347229004,"America/Vancouver",-8,"Etc/GMT+8"
"6787","08NE009","INONOAKLIN CREEK NEAR EDGEWOOD","BC","DISCONTINUED",FALSE,49.7900009155273,-118.145561218262,"America/Vancouver",-8,"Etc/GMT+8"
"6788","08NE010","PEND OREILLE RIVER AT INTERNATIONAL BOUNDARY","WA","DISCONTINUED",FALSE,48.9988899230957,-117.352500915527,"America/Los_Angeles",-8,"Etc/GMT+8"
"6789","08NE011","WENSLEY CREEK NEAR BROUSE","BC","DISCONTINUED",FALSE,50.2174987792969,-117.721939086914,"America/Vancouver",-8,"Etc/GMT+8"
"6790","08NE012","INCOMAPPLEUX RIVER NEAR CAMBORNE","BC","DISCONTINUED",FALSE,50.8050003051758,-117.642776489258,"America/Vancouver",-8,"Etc/GMT+8"
"6791","08NE016","FRUITVALE CREEK NEAR FRUITVALE","BC","DISCONTINUED",FALSE,49.125,-117.565826416016,"America/Vancouver",-8,"Etc/GMT+8"
"6792","08NE017","SHEEP CREEK NEAR SALMO","BC","DISCONTINUED",FALSE,49.1425018310547,-117.253059387207,"America/Vancouver",-8,"Etc/GMT+8"
"6793","08NE019","HADDEN CREEK NEAR ARROW PARK","BC","DISCONTINUED",FALSE,50.0958290100098,-117.947219848633,"America/Vancouver",-8,"Etc/GMT+8"
"6794","08NE020","SWEETING CREEK NEAR ARROW PARK","BC","DISCONTINUED",FALSE,50.1047210693359,-117.946113586426,"America/Vancouver",-8,"Etc/GMT+8"
"6795","08NE021","BROUSE CREEK ABOVE DIVERSIONS","BC","DISCONTINUED",FALSE,50.25,-117.727783203125,"America/Vancouver",-8,"Etc/GMT+8"
"6796","08NE022","BROUSE CREEK NEAR NAKUSP (LOWER STATION)","BC","DISCONTINUED",FALSE,50.2341690063477,-117.753608703613,"America/Vancouver",-8,"Etc/GMT+8"
"6797","08NE023","MAUCHLINE CREEK NEAR ARROW PARK","BC","DISCONTINUED",FALSE,50.0816688537598,-117.971389770508,"America/Vancouver",-8,"Etc/GMT+8"
"6798","08NE024","MCQUARRIE CREEK NEAR TRAIL","BC","DISCONTINUED",FALSE,49.1041717529297,-117.698059082031,"America/Vancouver",-8,"Etc/GMT+8"
"6799","08NE025","BATH CREEK NEAR FRUITVALE","BC","DISCONTINUED",FALSE,49.0944404602051,-117.579170227051,"America/Vancouver",-8,"Etc/GMT+8"
"6800","08NE026","BROUSE CREEK (WEST FORK) NEAR NAKUSP","BC","DISCONTINUED",FALSE,50.2380599975586,-117.75611114502,"America/Vancouver",-8,"Etc/GMT+8"
"6801","08NE027","FERGUSON CREEK NEAR EDGEWOOD","BC","DISCONTINUED",FALSE,49.8499984741211,-118.169441223145,"America/Vancouver",-8,"Etc/GMT+8"
"6802","08NE028","RENATA CREEK NEAR RENATA","BC","DISCONTINUED",FALSE,49.4208297729492,-118.109169006348,"America/Vancouver",-8,"Etc/GMT+8"
"6803","08NE030","MCLEAN CREEK NEAR EDGEWOOD","BC","DISCONTINUED",FALSE,49.8233299255371,-118.162216186523,"America/Vancouver",-8,"Etc/GMT+8"
"6804","08NE031","BLOOMER CREEK NEAR CASTLEGAR","BC","DISCONTINUED",FALSE,49.3191719055176,-117.671943664551,"America/Vancouver",-8,"Etc/GMT+8"
"6805","08NE032","MERRY CREEK NEAR CASTLEGAR","BC","DISCONTINUED",FALSE,49.2963905334473,-117.675827026367,"America/Vancouver",-8,"Etc/GMT+8"
"6806","08NE033","TOPPING (STONY) CREEK NEAR TRAIL","BC","DISCONTINUED",FALSE,49.1119384765625,-117.75,"America/Vancouver",-8,"Etc/GMT+8"
"6807","08NE034","REINECKER CREEK NEAR BURTON","BC","DISCONTINUED",FALSE,50.0263900756836,-117.901390075684,"America/Vancouver",-8,"Etc/GMT+8"
"6808","08NE035","STRAUSS CREEK NEAR NAKUSP","BC","DISCONTINUED",FALSE,50.2374992370605,-117.757217407227,"America/Vancouver",-8,"Etc/GMT+8"
"6809","08NE036","YMIR CREEK NEAR YMIR","BC","DISCONTINUED",FALSE,49.295280456543,-117.206108093262,"America/Vancouver",-8,"Etc/GMT+8"
"6810","08NE037","ACTIVE CREEK NEAR YMIR","BC","DISCONTINUED",FALSE,49.2569389343262,-117.143333435059,"America/Vancouver",-8,"Etc/GMT+8"
"6811","08NE038","UPPER ARROW LAKE AT ARROWHEAD","BC","DISCONTINUED",FALSE,50.6925010681152,-117.896667480469,"America/Vancouver",-8,"Etc/GMT+8"
"6812","08NE042","BEAVER CREEK AT FRUITVALE","BC","DISCONTINUED",FALSE,49.1152801513672,-117.540283203125,"America/Vancouver",-8,"Etc/GMT+8"
"6813","08NE043","BLUEBERRY CREEK AT BLUEBERRY CREEK","BC","DISCONTINUED",FALSE,49.2413902282715,-117.664436340332,"America/Vancouver",-8,"Etc/GMT+8"
"6814","08NE044","SALMO RIVER NEAR WANETA","BC","DISCONTINUED",FALSE,49.0302810668945,-117.373893737793,"America/Vancouver",-8,"Etc/GMT+8"
"6815","08NE045","UPPER ARROW LAKE AT NAKUSP","BC","DISCONTINUED",FALSE,50.2366714477539,-117.801940917969,"America/Vancouver",-8,"Etc/GMT+8"
"6816","08NE046","LOWER ARROW LAKE AT NEEDLES","BC","DISCONTINUED",FALSE,49.8741683959961,-118.093063354492,"America/Vancouver",-8,"Etc/GMT+8"
"6817","08NE047","GILLIAM CREEK NEAR ERIE","BC","DISCONTINUED",FALSE,49.1805610656738,-117.334167480469,"America/Vancouver",-8,"Etc/GMT+8"
"6818","08NE048","HALFWAY CREEK NEAR SALMO","BC","DISCONTINUED",FALSE,49.1722183227539,-117.254997253418,"America/Vancouver",-8,"Etc/GMT+8"
"6819","08NE050","PIN CREEK NEAR FAUQUIER","BC","DISCONTINUED",FALSE,49.8875007629395,-118.055557250977,"America/Vancouver",-8,"Etc/GMT+8"
"6820","08NE051","HEART CREEK NEAR FAUQUIER","BC","DISCONTINUED",FALSE,49.8522186279297,-118.054443359375,"America/Vancouver",-8,"Etc/GMT+8"
"6821","08NE052","FAUQUIER CREEK NEAR FAUQUIER","BC","DISCONTINUED",FALSE,49.8727798461914,-118.061943054199,"America/Vancouver",-8,"Etc/GMT+8"
"6822","08NE053","NUGGET CREEK NEAR SHEEP CREEK","BC","DISCONTINUED",FALSE,49.1511116027832,-117.144996643066,"America/Vancouver",-8,"Etc/GMT+8"
"6823","08NE054","BILLINGS CREEK NEAR SHEEP CREEK","BC","DISCONTINUED",FALSE,49.1444396972656,-117.147216796875,"America/Vancouver",-8,"Etc/GMT+8"
"6824","08NE055","CASINO CREEK NEAR TRAIL","BC","DISCONTINUED",FALSE,49.0513916015625,-117.661109924316,"America/Vancouver",-8,"Etc/GMT+8"
"6825","08NE056","KELLY CREEK NEAR FRUITVALE (UPPER STATION)","BC","DISCONTINUED",FALSE,49.1127815246582,-117.490829467773,"America/Vancouver",-8,"Etc/GMT+8"
"6826","08NE057","KELLY CREEK NEAR FRUITVALE (LOWER STATION)","BC","DISCONTINUED",FALSE,49.1049995422363,-117.552780151367,"America/Vancouver",-8,"Etc/GMT+8"
"6827","08NE058","COLUMBIA RIVER AT INTERNATIONAL BOUNDARY","WA","ACTIVE",FALSE,49.0008316040039,-117.628326416016,"America/Vancouver",-8,"Etc/GMT+8"
"6828","08NE060","BANGOR BROOK NEAR ROSSLAND","BC","DISCONTINUED",FALSE,49.0730590820312,-117.77555847168,"America/Vancouver",-8,"Etc/GMT+8"
"6829","08NE061","ANDREAS SPRING NEAR TRAIL","BC","DISCONTINUED",FALSE,49.1391716003418,-117.743606567383,"America/Vancouver",-8,"Etc/GMT+8"
